# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
972	68.9157	68.9157
973	68.9157	68.9157
974	68.9157	68.9157
975	68.9157	68.9157
976	68.9157	68.9157
977	68.9157	68.9157
978	68.9157	68.9157
979	68.9157	68.9157
980	68.9157	68.9157
981	68.9157	68.9157
982	68.9157	68.9157
983	68.9157	68.9157
984	68.9157	68.9157
985	68.9157	68.9157
986	68.9157	68.9157
987	68.9157	68.9157
988	68.9157	68.9157
989	68.9157	68.9157
990	68.9157	68.9157
991	68.9157	68.9157
992	68.9157	68.9157
993	68.9157	68.9157
994	68.9157	68.9157
995	68.9157	68.9157
996	68.9157	68.9157
997	68.9157	68.9157
998	68.9157	68.9157
999	68.9157	68.9157
1000	68.9157	68.9157
1001	68.9157	68.9157
1002	68.9157	68.9157
1003	68.9157	68.9157
1004	68.9157	68.9157
1005	68.9157	68.9157
1006	68.9157	68.9157
1007	68.9157	68.9157
1008	68.9157	68.9157
1009	68.9157	68.9157
1010	68.9157	68.9157
1011	68.9157	68.9157
1012	68.9157	68.9157
1013	68.9157	68.9157
1014	68.9157	68.9157
1015	68.9157	68.9157
1016	68.9157	68.9157
1017	68.9157	68.9157
1018	68.9157	68.9157
1019	68.9157	68.9157
1020	68.9157	68.9157
1021	68.9157	68.9157
1022	68.9157	68.9157
1023	68.9157	68.9157
1024	68.9157	68.9157
1025	68.9157	68.9157
1026	68.9157	68.9157
1027	68.9157	68.9157
1028	68.9157	68.9157
1029	68.9157	68.9157
1030	68.9157	68.9157
1031	68.9157	68.9157
1032	68.9157	68.9157
1033	68.9157	68.9157
1034	68.9157	68.9157
1035	68.9157	68.9157
1036	68.9157	68.9157
1037	68.9157	68.9157
1038	68.9157	68.9157
1039	68.9157	68.9157
1040	68.9157	68.9157
1041	68.9157	68.9157
1042	68.9157	68.9157
1043	68.9157	68.9157
1044	68.9157	68.9157
1045	68.9157	68.9157
1046	68.9157	68.9157
1047	68.9157	68.9157
1048	68.9157	68.9157
1049	68.9157	68.9157
1050	68.9157	68.9157
1051	68.9157	68.9157
1052	68.9157	68.9157
1053	68.9157	68.9157
1054	68.9157	68.9157
1055	68.9157	68.9157
1056	68.9157	68.9157
1057	68.9157	68.9157
1058	68.9157	68.9157
1059	68.9157	68.9157
1060	68.9157	68.9157
1061	68.9157	68.9157
1062	68.9157	68.9157
1063	68.9157	68.9157
1064	68.9157	68.9157
1065	68.9157	68.9157
1066	68.9157	68.9157
1067	68.9157	68.9157
1068	68.9157	68.9157
1069	68.9157	68.9157
1070	68.9157	68.9157
1071	68.9157	68.9157
1072	68.9157	68.9157
1073	68.9157	68.9157
1074	68.9157	68.9157
1075	68.9157	68.9157
1076	68.9157	68.9157
1077	68.9157	68.9157
1078	68.9157	68.9157
1079	68.9157	68.9157
1080	68.9157	68.9157
1081	68.9157	68.9157
1082	68.9157	68.9157
1083	68.9157	68.9157
1084	68.9157	68.9157
1085	68.9157	68.9157
1086	68.9157	68.9157
1087	68.9157	68.9157
1088	68.9157	68.9157
1089	68.9157	68.9157
1090	68.9157	68.9157
1091	68.9157	68.9157
1092	68.9157	68.9157
1093	68.9157	68.9157
1094	68.9157	68.9157
1095	68.9157	68.9157
1096	68.9157	68.9157
1097	68.9157	68.9157
1098	68.9157	68.9157
1099	68.9157	68.9157
1100	68.9157	68.9157
1101	68.9157	68.9157
1102	68.9157	68.9157
1103	68.9157	68.9157
1104	68.9157	68.9157
1105	68.9157	68.9157
1106	68.9157	68.9157
1107	68.9157	68.9157
1108	68.9157	68.9157
1109	68.9157	68.9157
1110	68.9157	68.9157
1111	68.9157	68.9157
1112	68.9157	68.9157
1113	68.9157	68.9157
1114	68.9157	68.9157
1115	68.9157	68.9157
1116	68.9157	68.9157
1117	68.9157	68.9157
1118	68.9157	68.9157
1119	68.9157	68.9157
1120	68.9157	68.9157
1121	68.9157	68.9157
1122	68.9157	68.9157
1123	68.9157	68.9157
1124	68.9157	68.9157
1125	68.9157	68.9157
1126	68.9157	68.9157
1127	68.9157	68.9157
1128	68.9157	68.9157
1129	68.9157	68.9157
1130	68.9157	68.9157
1131	68.9157	68.9157
1132	68.9157	68.9157
1133	68.9157	68.9157
1134	68.9157	68.9157
1135	68.9157	68.9157
1136	68.9157	68.9157
1137	68.9157	68.9157
1138	68.9157	68.9157
1139	68.9157	68.9157
1140	68.9157	68.9157
1141	68.9157	68.9157
1142	68.9157	68.9157
1143	68.9157	68.9157
1144	68.9157	68.9157
1145	68.9157	68.9157
1146	68.9157	68.9157
1147	68.9157	68.9157
1148	68.9157	68.9157
1149	68.9157	68.9157
1150	68.9157	68.9157
1151	68.9157	68.9157
1152	68.9157	68.9157
