# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
1088	3351.48	4015.62
1089	3351.48	4021.59
1090	3351.48	4032.24
1091	3551.48	4036.22
1092	3551.48	4045.02
1093	3551.48	4050.49
1094	3551.48	4041.11
1095	3512.92	4030.98
1096	3512.92	4039
1097	3512.92	4046.97
1098	3512.92	4053.69
1099	3588.75	4070.33
1100	3588.75	4078.03
1101	3542.65	4074.07
1102	3252.21	4061
1103	3252.21	4068.07
1104	3252.21	4063.1
1105	3252.21	4062.89
1106	3252.21	4071.41
1107	3428.76	4064.88
1108	3389.42	4069.36
1109	3485.17	4060.16
1110	3485.17	4072.65
1111	3410.51	4068.59
1112	3410.51	4079.75
1113	3685.44	4075.01
1114	3685.44	4083.61
1115	3666.08	4075.94
1116	3666.08	4078.6
1117	3607.63	4071.81
1118	3607.63	4078.14
1119	3507.34	4078.44
1120	3507.34	4062.05
1121	3507.34	4062.41
1122	3507.34	4055.56
1123	3507.34	4052.78
1124	3607.63	4065.32
1125	3607.63	4059.79
1126	3550.31	4051.21
1127	3382.14	4040.36
1128	3382.14	4060.08
1129	3382.14	4061.35
1130	3382.14	4072.31
1131	3382.14	4072.74
1132	3382.14	4070.9
1133	3382.14	4080.91
1134	3382.14	4092.36
1135	3382.14	4099.04
1136	3382.14	4103.03
1137	3382.14	4091.28
1138	3382.14	4101.51
1139	3382.14	4114.41
1140	3382.14	4121.51
1141	3382.14	4108.57
1142	3382.14	4098.29
1143	3382.14	4095.6
1144	3314.56	4101.59
